,0,adin_predicted,blue_lakes_predicted,cedar_pass_predicted,css_lab_predicted,dismal_swamp_predicted,ebbetts_pass_predicted,echo_peak_predicted,fallen_leaf_predicted,hagans_meadow_predicted,heavenly_valley_predicted,independence_camp_predicted,independence_creek_predicted,independence_lake_predicted,leavitt_lake_predicted,leavitt_meadows_predicted,lobdell_lake_predicted,monitor_pass_predicted,poison_flat_predicted,rubicon_2_predicted,sonora_pass_predicted,spratt_creek_predicted,palisades_tahoe_predicted,tahoe_city_cross_predicted,truckee_2_predicted,virginia_lakes_ridge_predicted,ward_creek_3_predicted,adin,blue_lakes,burnside_lake,carson_pass,cedar_pass,css_lab,dismal_swamp,ebbetts_pass,echo_peak,fallen_leaf,hagans_meadow,heavenly_valley,independence_camp,independence_creek,independence_lake,leavitt_lake,leavitt_meadows,lobdell_lake,monitor_pass,poison_flat,rubicon_2,sonora_pass,spratt_creek,palisades_tahoe,tahoe_city_cross,truckee_2,virginia_lakes_ridge,ward_creek_3
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.3,1624.5,,,1089.9,2513.3,1636.2,2029.7,2065.2000000000003,1193.9,1157.5,1290.3,996.2,1018.6,1882.3999999999999,,1225.9,1007.7,,1180.8,1492.7,1377.1,1085.2,2000.0,1523.8,1436.9,1014.8,2682.6
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,2.8000000000000003,,,11.8,5.3,18.5,2.9000000000000004,6.5,0.0,1.4000000000000001,0.0,4.5,2.0,18.3,,2.4000000000000004,0.0,,0.0,8.799999999999999,0.0,3.0,22.4,2.9000000000000004,5.5,0.0,8.0
2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,15.0,,,26.6,21.0,47.1,19.4,21.2,6.4,11.7,16.8,14.5,9.0,33.9,,12.6,6.8,,13.3,17.9,6.7,13.3,31.6,9.0,11.3,8.6,22.5
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.1,376.7,,,140.8,414.1,248.2,458.4,408.4,233.0,210.1,239.5,172.8,194.3,379.5,,193.7,104.9,,188.3,262.3,190.0,219.9,374.1,284.1,248.8,121.5,485.5
2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.2,491.8,,,289.5,604.8,506.2,586.1,563.3,310.0,285.90000000000003,323.4,233.9,248.6,510.0,,259.3,146.2,,241.0,359.09999999999997,256.9,297.9,525.6,386.7,337.7,185.0,682.0
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.7,498.3,,,392.6,668.4,687.4,604.2,611.2,321.09999999999997,312.0,347.6,251.89999999999998,262.9,539.2,,266.5,158.3,,255.00000000000003,385.40000000000003,268.5,310.09999999999997,562.5999999999999,413.4,359.2,197.9,730.1999999999999
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.7,638.0,,,482.7,894.6,825.0,772.7,783.4,418.1,408.9,467.2,355.7,359.9,711.3,,336.7,212.1,,332.2,521.5,356.9,397.2,735.8000000000001,532.5,482.4,257.8,943.7
2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.5,836.4,,,564.8,1141.9,958.4,981.6999999999999,977.2,533.5,529.4,609.9,445.2,447.59999999999997,877.3,,434.6,299.7,,431.4,659.2,504.0,501.40000000000003,924.6,650.9,605.2,384.3,1171.2
2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.8,924.5,,,647.5,1267.8,1086.0,1081.7,1082.1,587.6,583.4,668.9,498.8,488.09999999999997,962.0,,481.3,336.3,,484.3,726.3,574.5,551.2,1039.5,710.9,657.3,445.0,1294.3
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.7,932.9,,,706.8,1321.4,1182.0,1098.3999999999999,1111.7,593.1,595.7,676.8,530.7,500.3,992.8000000000001,,488.4,342.6,,502.09999999999997,754.5,591.8,560.9,1090.1,720.3000000000001,671.1,445.7,1340.2
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.5,988.9,,,758.4,1375.5,1269.0,1181.7,1156.3,614.2,620.5,704.1,551.8000000000001,517.6999999999999,1030.3,,513.8,373.5,,549.1,787.4,632.3,592.9,1134.6000000000001,747.1,717.6,467.8,1391.8999999999999
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.4000000000001,1020.5000000000001,,,768.0,1380.2,1287.1,1256.3999999999999,1158.8,618.0,628.1,708.2,553.5,518.3,1033.6999999999998,,524.6999999999999,380.5,,580.9,789.7,650.7,607.2,1141.9,748.5,735.4,482.3,1392.6
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.0,998.6,,,760.1999999999999,1341.0,1256.0,1235.7,1125.0,603.0,612.0,690.0,544.2,505.4,1005.0,,517.0,376.0,,572.4,768.0,641.0,592.2,1112.1000000000001,728.0,714.0,486.0,1352.2
2020-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4,,,6.6,0.4,25.4,0.0,0.0,1.9000000000000001,0.0,0.0,0.0,1.3,0.0,,3.0,0.5,,0.0,0.4,2.4000000000000004,0.0,2.6,0.0,0.0,0.5,0.0
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,55.0,,,49.3,86.3,112.9,81.6,109.0,60.2,71.3,84.6,33.5,40.1,71.5,,36.6,28.8,,41.6,60.199999999999996,30.7,54.6,83.6,61.2,44.300000000000004,29.9,103.8
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.6,157.2,,,131.4,247.7,251.1,223.8,279.8,151.0,172.0,199.3,106.9,121.9,217.5,,118.8,86.1,,121.8,166.39999999999998,120.4,141.7,218.5,175.3,134.6,90.5,281.5
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.1,269.5,,,251.1,436.8,413.8,382.3,421.6,232.5,248.5,288.7,170.4,195.1,375.2,,188.7,141.5,,192.8,269.0,216.29999999999998,209.9,380.2,278.5,226.9,161.7,471.1
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.6,451.4,,,342.1,689.7,552.2,640.6,617.3,330.2,354.5,405.8,243.1,269.4,562.7,,328.3,287.3,,334.09999999999997,394.8,382.2,321.0,544.7,420.0,368.5,311.0,717.4
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.2,598.1,,,486.2,928.4,750.1,837.5,810.8,423.4,466.1,529.5,321.5,339.0,727.4,,419.8,362.3,,432.1,499.7,493.6,405.7,716.9,537.3,471.1,394.9,953.2
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.2,651.9,,,519.1999999999999,979.1999999999999,782.7,907.7,861.8,447.3,496.1,561.6,343.1,347.6,764.6,,454.8,392.1,,485.2,528.2,536.1,430.8,756.6,553.6,483.8,433.79999999999995,1000.0
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.9,715.7,,,607.8000000000001,1034.8,893.5,986.7,933.9,479.1,555.4,629.4,376.70000000000005,376.20000000000005,823.2,,478.9,429.7,,527.1,574.4,582.7,466.5,808.6,592.6,509.4,469.0,1064.8
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.09999999999997,718.6,,,614.8,1017.0,915.0,987.0,922.4,471.0,577.1,648.1,384.0,385.20000000000005,816.0,,472.4,441.5,,525.3,567.4,598.6,468.5,795.0,585.0,502.79999999999995,476.40000000000003,1053.0
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0,777.0,,,645.9,1053.0,953.2,1063.8,958.5999999999999,492.2,613.4,676.2,409.0,413.0,846.0,,520.8,482.3,,572.3,592.4,722.4,513.7,825.0,607.7,532.9,540.0,1088.6000000000001
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.6,800.5,,,651.7,1080.1999999999998,967.5,1096.8,964.1,494.2,631.8,685.1,419.9,420.0,847.7,,542.0,511.5,,591.9,596.3,757.4,542.8000000000001,829.1,610.6999999999999,545.6,581.1,1095.2
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.8,779.0,,,668.3,1059.9,983.1,1076.0,934.3000000000001,483.1,615.2,665.0,414.0,418.2,831.1999999999999,,529.2,498.8,,579.3,585.9,739.9,530.0,816.5,598.3,532.4,566.1999999999999,1071.5
2021-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,56.1,,,45.6,140.3,51.9,96.3,129.5,96.1,58.5,80.1,96.8,78.1,119.2,,71.8,48.8,,82.6,90.6,67.5,60.699999999999996,131.6,108.2,83.7,45.4,162.70000000000002
2021-11-30,2021-10-01,62.567654,,47.897205,117.77104,153.57251,,,9.001171,27.764841,19.916779,71.36166,33.422333,78.4274,369.51065,2.9696674,61.013504,82.039085,0.0,107.7335,68.247406,,493.23602,24.991385,17.644402,55.36005,73.5966,119.89999999999999,251.8,,,155.4,540.8,232.7,401.0,504.90000000000003,419.6,254.8,298.9,350.1,302.0,432.6,,288.6,170.0,,330.70000000000005,378.8,268.09999999999997,259.4,522.5,418.0,331.40000000000003,181.9,651.3
2021-12-31,2021-11-01,123.180244,,142.93463,268.68604,290.68753,,,60.997555,154.89287,213.1193,142.56328,133.4642,413.59723,623.4039,112.07078,184.10233,99.05307,101.82457,268.92252,189.52556,,703.4145,140.28795,90.79185,158.01707,308.8266,207.3,437.40000000000003,,,229.2,831.8,349.5,665.3,772.3,605.9,426.40000000000003,509.0,464.5,435.4,680.1,,451.4,300.4,,493.4,557.6999999999999,442.3,408.3,782.3000000000001,604.5,494.40000000000003,318.5,949.9
2022-01-31,2021-12-01,184.63011,,227.64713,473.83023,439.7143,,,99.53411,266.70062,431.9207,229.03246,211.95035,735.31226,980.60944,211.47116,345.16193,179.27852,230.44173,469.26892,385.28296,,1028.9128,249.36761,197.47539,280.70514,527.7094,402.4,689.3000000000001,,,411.6,1276.4,652.9,1013.3000000000001,1121.1000000000001,858.6999999999999,666.0,802.9,604.5,657.1999999999999,1012.7,,685.1,489.6,,731.0,800.8,699.4,610.6999999999999,1136.3000000000002,851.8,700.6,551.4,1369.3
2022-02-28,2022-01-01,240.41855,,284.49167,675.0082,577.80176,,,136.80151,373.9554,611.26965,307.84207,259.96283,1042.4326,1181.6663,271.4743,509.8066,278.58124,328.40265,650.4594,566.47345,,1315.7126,342.67557,284.0093,391.73535,698.47107,369.8,629.3,,,388.7,1163.2,609.8,921.4,1028.3000000000002,782.5,611.5,735.2,555.9,600.1999999999999,922.0,,620.0,444.90000000000003,,667.5,732.8,635.9,555.5,1036.4,775.3,640.0,500.5,1248.1
2022-03-31,2022-02-01,304.71756,,357.43634,927.7242,769.508,,,184.92322,515.44183,825.72906,414.75284,353.00012,1360.5596,1518.6302,351.55798,673.83984,428.61713,427.94766,832.19934,772.7861,,1586.1666,443.64023,377.4182,564.2634,909.36163,445.7,732.4,,,492.90000000000003,1357.0,750.7,1079.9,1207.0,904.7,721.2,861.5,652.7,694.4,1062.7,,698.8,514.9,,768.1,853.9,729.9,631.9,1207.8,898.5,745.2,571.6,1456.8999999999999
2022-04-30,2022-03-01,351.46713,,397.37686,1055.0533,871.2458,,,213.48793,606.18677,930.9852,489.36832,390.04074,1511.8151,1605.7599,391.90625,782.41974,545.7771,468.7484,892.90015,855.78455,,1698.0964,503.73154,433.9475,640.8173,959.658,503.1,799.3000000000001,,,563.4,1462.8999999999999,864.0,1174.3,1289.9,934.8000000000001,762.0,910.3000000000001,672.1,713.1,1124.1,,718.0,548.6,,795.6,908.7,773.2,657.5,1305.1,946.3,779.5,586.6,1563.9
2022-05-31,2022-04-01,377.62982,,433.6578,1095.8103,928.37524,,,215.08943,629.56635,947.6208,496.9365,377.47806,1551.0071,1659.0227,387.3211,827.9237,618.6119,476.19983,869.9007,856.4912,,1656.0968,522.5426,452.2344,668.02386,898.2738,642.4,917.6,,,733.9,1699.4,1082.5,1349.3,1496.6000000000001,1042.8,870.3,1033.6000000000001,754.6,797.6999999999999,1308.6,,785.4,589.0,,893.5,1057.3,866.4000000000001,738.8,1525.8,1093.6,904.3,633.7,1833.1
2022-06-30,2022-05-01,409.39966,,496.52432,1268.6675,1031.9928,,,225.92981,716.19635,1019.7056,544.9023,415.11487,1740.1307,1789.9663,422.91483,826.10297,639.3269,503.19345,965.2632,950.5744,,1727.8816,555.031,504.975,778.2351,971.3373,677.9,913.3,,,782.8,1703.5,1147.5,1330.9,1506.0,1021.2,870.4,1017.8000000000001,757.3,798.4,1307.2,,766.6,570.0,,880.6999999999999,1050.6,853.2,729.3,1550.1,1084.8999999999999,885.6,615.0,1844.8
2022-07-31,2022-06-01,452.32764,,568.2416,1356.4497,1185.9581,,,234.5053,784.0975,1120.4899,569.32086,443.70822,1936.3696,1900.8796,432.53433,894.08026,616.97076,555.28076,1034.909,1003.7534,,1707.8796,559.8084,525.9946,844.1124,1014.08746,719.1999999999999,957.9,,,830.8000000000001,1786.3,1218.3,1383.7,1568.6000000000001,1060.2,908.3000000000001,1057.1000000000001,805.3,855.6,1379.5,,803.0999999999999,589.0,,911.4,1097.3999999999999,899.0,756.4,1630.6000000000001,1128.3999999999999,917.7,635.5,1925.1000000000001
2022-08-31,2022-07-01,456.50778,,571.76855,1384.8468,1209.8776,,,239.60014,799.90533,1047.8563,571.2012,442.74655,2037.5807,1837.0287,417.8603,942.87933,538.49225,544.4851,1010.8363,974.2395,,1583.1233,555.26526,508.8711,824.2537,977.7207,720.6,980.7,,,837.4000000000001,1795.4,1238.1000000000001,1439.6,1577.1,1066.7,913.7,1069.2,814.0,861.6,1390.0,,896.3,673.7,,946.2,1109.3,1034.1,773.6,1645.0,1149.0,941.3,704.3,1946.5
2022-09-30,2022-08-01,426.60086,,481.3981,1273.307,1130.8452,,,222.60033,721.2745,817.0163,545.1016,392.09592,1836.3269,1493.3622,363.87653,964.50037,406.82916,448.97015,849.26544,811.8088,,1315.7859,524.7562,436.20676,709.14496,837.238,709.4,983.1,,,832.8000000000001,1768.4,1216.4,1431.4,1556.2,1053.7,905.9,1050.8000000000002,805.0,867.5,1369.7,,898.5,681.4,,932.8,1095.2,1041.9,762.9,1618.7,1131.2,932.2,726.0,1916.1
2022-10-31,2022-09-01,33.833275,,37.25882,600.5641,0.0,,,14.884081,0.0,143.35739,94.97783,112.061676,218.68085,813.18744,134.62111,0.0,200.89925,162.53578,301.99673,308.96213,,727.26196,45.291065,185.78116,268.14386,292.78204,0.7000000000000001,3.3000000000000003,,,6.6,5.800000000000001,9.600000000000001,0.0,1.8,0.9,2.6999999999999997,0.0,6.0,1.8,1.4000000000000001,,6.1000000000000005,7.6,,0.9,3.4000000000000004,2.6999999999999997,2.9000000000000004,2.6999999999999997,1.6,0.9,3.0,1.8
2022-11-30,2022-10-01,11.211611,,9.181598,205.6001,120.06342,,,13.008478,5.596937,0.0,94.09829,44.96037,0.0,396.77277,29.915354,89.13737,86.138954,0.0,49.87831,3.129965,,364.00793,29.156334,24.591785,28.649622,53.316525,50.8,81.2,,,92.0,110.7,91.3,118.0,102.0,53.3,61.4,72.3,48.8,59.0,89.0,,66.2,53.3,,57.1,73.60000000000001,69.1,57.6,104.0,67.9,60.5,50.1,112.7
2022-12-31,2022-11-01,71.44924,,97.33474,383.60092,218.57376,,,73.88263,89.60455,126.81045,211.27621,161.83148,364.62128,745.255,143.36127,205.18008,90.36071,96.91805,251.2211,107.330956,,536.9976,157.07745,114.903,133.66782,241.67584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,2022-12-01,111.16062,,168.4953,680.48175,341.62802,,,105.46913,149.12213,377.8281,358.0634,257.30316,640.8457,1130.7313,222.7059,398.6565,163.14124,204.08313,441.36896,247.16684,,778.84033,276.54416,224.11179,256.83182,368.36157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-28,2023-01-01,141.28967,,213.74551,887.6117,433.69016,,,114.11831,180.50027,549.6615,438.7059,291.04678,853.46484,1314.5754,232.25864,538.17633,230.93834,271.31708,511.44263,332.35373,,928.17444,344.77942,261.9185,347.44058,405.16632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,2023-02-01,186.27379,,282.72598,1093.3809,575.925,,,123.217804,236.56764,737.0948,483.81277,331.77716,1110.7167,1507.7316,239.6039,610.7212,305.13174,302.8008,549.0717,414.1189,,1049.2821,371.36545,275.35934,483.55374,443.5914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,2023-03-01,214.70354,,307.72968,1070.6781,629.61005,,,131.52486,250.89981,757.985,463.9252,332.2057,1241.4978,1485.5151,231.03217,586.9298,311.28888,284.10333,466.91306,407.69266,,1066.6814,367.73068,251.95863,531.1552,402.7209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-31,2023-04-01,237.07916,,338.15308,932.2119,653.19525,,,131.16531,250.9935,721.27734,435.54337,335.3358,1273.878,1411.7623,217.3231,543.1606,309.05307,255.06284,338.19223,365.15204,,1002.9372,367.4687,238.85098,513.2701,360.61728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,2023-05-01,268.2713,,405.53677,995.59033,727.68945,,,135.46684,295.801,771.5301,430.5657,359.52063,1452.1765,1374.2059,227.98062,528.22186,318.73804,250.8972,385.34604,395.57394,,998.4148,384.14072,264.01328,561.1903,390.84204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-31,2023-06-01,309.15997,,482.59756,994.6169,868.17804,,,141.19234,332.6758,889.2778,428.38467,375.96436,1617.1332,1374.5234,239.15414,605.62823,327.93787,274.6766,449.70758,427.39816,,970.5084,388.81567,289.32007,599.47217,434.60062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-31,2023-07-01,319.6481,,492.84665,956.78534,928.64594,,,142.74963,348.30804,880.0989,429.23706,372.86945,1695.1664,1328.4523,241.18942,689.3783,315.14307,269.81372,483.81366,428.56284,,899.3302,390.6264,300.1865,566.63684,463.33545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,2023-08-01,295.26736,,444.0616,842.0851,913.18677,,,129.10309,332.81332,737.35077,377.538,311.58563,1426.8025,1133.7247,228.54922,718.99744,261.19,225.20856,427.82065,367.1818,,738.7976,360.8372,290.3202,435.9757,440.28442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-31,2023-09-01,0.0,,78.09866,375.15088,0.0,,,0.0,0.0,139.56848,0.0,53.333954,0.0,616.3922,86.48482,0.0,129.79222,78.97844,79.63675,151.33546,,424.35742,0.0,130.64099,94.33496,200.3633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-30,2023-10-01,15.586094,,33.91456,149.0448,134.34271,,,0.0,0.0,0.0,139.09169,0.0,0.0,204.78642,0.0,30.755882,62.588566,0.0,0.0,0.0,,205.85881,0.0,0.0,0.0,14.576905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-31,2023-11-01,71.34124,,112.15508,273.77234,198.07704,,,24.182749,60.12785,45.18444,248.67892,68.512726,345.4047,430.539,29.56817,76.50623,74.992035,0.0,47.317226,56.33962,,240.73238,68.14507,29.389431,27.582031,144.89355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-31,2023-12-01,115.91659,,179.79037,398.02344,252.5424,,,37.987198,132.97102,137.70242,304.3617,113.46513,467.65976,762.9564,62.59542,110.898796,156.07185,30.189734,174.91188,117.533066,,379.64136,110.21686,93.50794,78.77342,222.93459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29,2024-01-01,157.27802,,229.40723,493.1902,285.98532,,,54.0423,157.81107,173.71428,322.3234,139.53712,539.86487,980.03766,81.41894,143.2139,264.6791,59.05213,294.446,156.10242,,559.46893,131.23228,127.04811,108.40501,271.51993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,2024-02-01,217.47025,,295.20227,612.62195,393.51346,,,72.90462,243.10928,241.01323,341.17117,189.74901,630.62646,1331.8632,111.47457,200.63019,433.29608,118.4202,451.5671,214.40425,,775.2149,163.8757,168.65562,174.20569,358.32397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,2024-03-01,269.06467,,327.9887,677.2376,459.37906,,,87.85851,272.6266,291.84464,357.1725,224.73546,682.5763,1452.5123,136.66583,252.02962,548.56177,160.93602,545.485,244.70058,,936.53467,195.16724,191.37347,202.50516,400.55405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,2024-04-01,307.9877,,359.4456,686.4124,513.1157,,,96.08789,261.18716,329.8969,357.4459,234.31924,709.2696,1513.4746,145.7488,306.75775,623.0712,185.75197,572.4911,255.00792,,1013.40186,209.65965,198.62387,199.21992,412.46796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,2024-05-01,356.3531,,414.71066,742.21106,599.5828,,,104.8145,330.9371,424.80032,369.9192,269.7785,839.221,1616.1924,169.40962,349.56873,656.6626,229.19104,650.14655,316.9694,,1161.1893,240.62663,233.45605,244.82741,480.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,2024-06-01,409.8965,,473.86545,765.4459,722.87555,,,113.348,360.72577,545.26715,379.99942,301.11462,934.8886,1697.9396,193.5798,416.83517,652.8677,285.6758,693.03143,371.3014,,1236.3901,259.3288,255.5357,288.3927,544.9599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,2024-07-01,393.4389,,451.47452,760.5532,734.58545,,,118.831635,354.12427,565.14545,384.48154,310.29767,938.73944,1642.7932,206.92584,451.15955,593.18964,287.73077,669.90753,387.6953,,1217.9341,271.56952,258.27612,292.26926,574.45667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,2024-08-01,328.5146,,321.67212,702.18536,668.50366,,,114.65966,331.36707,484.95917,380.5275,286.08392,787.3764,1333.5132,200.77423,449.69977,460.44113,235.67247,580.5871,346.30353,,1090.4066,268.00543,230.42334,246.06912,529.8968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,2024-09-01,12.8190155,,63.678333,367.87527,63.46024,,,16.390884,85.34095,140.96988,91.465225,87.27336,136.44936,718.4289,75.97263,60.10416,231.48999,67.46862,246.18738,181.41109,,680.2855,9.732402,101.37603,108.26132,220.21558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
